6928||膜蕨科|線片長筒蕨|Abrodictyum obscurum var. obscurum|Abrodictyum obscurum (Blume) Ebihara & K. Iwats. var. obscurum|2|0|LC|原生
7148||鳳尾蕨科|鹵蕨|Acrostichum aureum|Acrostichum aureum L.|2|0|VU|原生
6729||蹄蓋蕨科|臺灣亮毛蕨|Acystopteris taiwaniana|Acystopteris taiwaniana (Tagawa) Á. Löve & D. Löve|2|0|LC|原生
6730||蹄蓋蕨科|粗柄亮毛蕨|Acystopteris tenuisecta|Acystopteris tenuisecta (Bl.) Tagawa|2|0|LC|原生
7149||鳳尾蕨科|團羽鐵線蕨|Adiantum capillus-junonis|Adiantum capillus-junonis Rupr.|2|0|CR|原生
7150||鳳尾蕨科|蘭嶼鐵線蕨|Adiantum capillus-veneris fo. lanyuanum|Adiantum capillus-veneris L. fo. lanyuanum W.C. Hsieh|2|1|NA|原生
7151||鳳尾蕨科|鐵線蕨|Adiantum capillus-veneris var. capillus-veneris|Adiantum capillus-veneris L. var. capillus-veneris|2|0|LC|原生
7152||鳳尾蕨科|鞭葉鐵線蕨|Adiantum caudatum|Adiantum caudatum L.|2|0|LC|原生
7153||鳳尾蕨科|長尾鐵線蕨|Adiantum diaphanum|Adiantum diaphanum Blume|2|0|LC|原生
7154||鳳尾蕨科|愛氏鐵線蕨|Adiantum edgeworthii|Adiantum edgeworthii Hook.|2|0|LC|原生
7155||鳳尾蕨科|扇葉鐵線蕨|Adiantum flabellulatum|Adiantum flabellulatum L.|2|0|LC|原生
7156||鳳尾蕨科|深山鐵線蕨|Adiantum formosanum|Adiantum formosanum Tagawa|2|1|VU|原生
7157||鳳尾蕨科|毛葉鐵線蕨|Adiantum hispidulum|Adiantum hispidulum Sw.|2|0|LC|原生
7158||鳳尾蕨科|馬來鐵線蕨|Adiantum malesianum|Adiantum malesianum Ghatak|2|0|LC|原生
7159||鳳尾蕨科|石長生|Adiantum monochlamys|Adiantum monochlamys Eat.|2|0|EN|原生
7160||鳳尾蕨科|灰背鐵線蕨|Adiantum myriosorum|Adiantum myriosorum Bak.|2|0|VU|原生
7161||鳳尾蕨科|半月鐵線蕨|Adiantum philippense|Adiantum philippense L.|2|0|LC|原生
7162||鳳尾蕨科|翅柄鐵線蕨|Adiantum soboliferum|Adiantum soboliferum Wall. ex Hook.|2|0|VU|原生
7163||鳳尾蕨科|臺灣高山鐵線蕨|Adiantum taiwanianum|Adiantum taiwanianum Tagawa|2|1|VU|原生
7164||鳳尾蕨科|梅山口鐵線蕨|Adiantum ×meishanianum|Adiantum ×meishanianum F.S. Hsu ex Y.C. Liu & W.L. Chiou|2|1|NA|原生
7057||水龍骨科|崖薑蕨|Aglaomorpha coronans|Aglaomorpha coronans (Wall. ex Mett.) Copel.|2|0|LC|原生
7058||水龍骨科|連珠蕨|Aglaomorpha meyeniana|Aglaomorpha meyeniana Schott|2|0|NT|原生
7059||水龍骨科|槲蕨|Aglaomorpha roosii|Aglaomorpha roosii (Nakaike) C.T. Lin & Y.C. Liu comb. nov.|2|0|LC|原生
7165||鳳尾蕨科|深山粉背蕨|Aleuritopteris agetae|Aleuritopteris agetae Saiki|2|0|LC|原生
7166||鳳尾蕨科|長柄粉背蕨|Aleuritopteris argentea|Aleuritopteris argentea  (S. G. Gmelin) Fée|2|0|LC|原生
7168||鳳尾蕨科|粉背蕨|Aleuritopteris krameri|Aleuritopteris krameri  (Franchet & Savatier) Ching|2|0|DD|原生
7169||鳳尾蕨科|擬長柄粉背蕨|Aleuritopteris subargentea|Aleuritopteris subargentea Ching|2|0|DD|原生
6722||桫欏科|韓氏桫欏|Alsophila denticulata|Alsophila denticulata Baker|2|0|NT|原生
6723||桫欏科|蘭嶼筆筒樹|Alsophila fenicis|Alsophila fenicis (Copel.) C. Chr.|2|0|VU|原生
6724||桫欏科|南洋桫欏|Alsophila loheri|Alsophila loheri (Christ) R.M. Tryon|2|0|NT|原生
6725||桫欏科|臺灣樹蕨|Alsophila metteniana|Alsophila metteniana Hance|2|0|LC|原生
6726||桫欏科|鬼桫欏|Alsophila podophylla|Alsophila podophylla Hook.|2|0|LC|原生
6727||桫欏科|臺灣桫欏|Alsophila spinulosa|Alsophila spinulosa (Wall. ex Hook.) R.M. Tryon|2|0|LC|原生
7289||金星蕨科|星毛蕨|Ampelopteris prolifera|Ampelopteris prolifera (Retz.) Copel.|2|0|LC|原生
7022||觀音座蓮科|伊藤氏原始觀音座蓮|Angiopteris itoi|Angiopteris itoi (W.C. Shieh) J.M. Gamus|2|1|NA|原生
7023||觀音座蓮科|觀音座蓮|Angiopteris lygodiifolia|Angiopteris lygodiifolia Rosenst.|2|0|LC|原生
7024||觀音座蓮科|蘭嶼觀音座蓮|Angiopteris palmiformis|Angiopteris palmiformis (Cav.) C. Chr.|2|0|VU|原生
7025||觀音座蓮科|臺灣原始觀音座蓮|Angiopteris somae|Angiopteris somae (Hayata) Makino & Nemoto|2|1|EN|原生
7170||鳳尾蕨科|翠蕨|Anogramma leptophylla|Anogramma leptophylla (L.) Link|2|0|NT|原生
7172||鳳尾蕨科|阿里山車前蕨|Antrophyum castaneum|Antrophyum castaneum H. Itô|2|1|VU|原生
7173||鳳尾蕨科|臺灣車前蕨|Antrophyum formosanum|Antrophyum formosanum Hieron.|2|0|LC|原生
7174||鳳尾蕨科|亨利氏車前蕨|Antrophyum henryi|Antrophyum henryi Hieron.|2|0|VU|原生
7175||鳳尾蕨科|車前蕨|Antrophyum obovatum|Antrophyum obovatum Bak.|2|0|LC|原生
7176||鳳尾蕨科|無柄車前蕨|Antrophyum parvulum|Antrophyum parvulum Bl.|2|0|VU|原生
7177||鳳尾蕨科|蘭嶼車前蕨|Antrophyum sessilifolium|Antrophyum sessilifolium (Cav.) Spreng|2|0|NT|原生
6780||三叉蕨科|斜方複葉耳蕨|Arachniodes amabilis|Arachniodes amabilis (Blume) Tindale|2|0|LC|原生
6781||三叉蕨科|屋久複葉耳蕨|Arachniodes amabilis|Arachniodes amabilis (Blume) Tindale|2|0|LC|原生
6782||三叉蕨科|細葉複葉耳蕨|Arachniodes aristata|Arachniodes aristata (G. Forst.) Tindale|2|0|LC|原生
6784||三叉蕨科|中華複葉耳蕨|Arachniodes chinensis|Arachniodes chinensis (Rosenst.) Ching|2|0|EN|原生
6785||三叉蕨科|臺灣兩面複葉耳蕨|Arachniodes festina|Arachniodes festina (Hance) Ching|2|0|LC|原生
6786||三叉蕨科|臺灣複葉耳蕨|Arachniodes globisora|Arachniodes globisora (Hayata) Ching|2|0|NT|原生
6787||三叉蕨科|黑鱗複葉耳蕨|Arachniodes nigrospinosa|Arachniodes nigrospinosa (Ching) Ching|2|0|NT|原生
6788||三叉蕨科|小葉複葉耳蕨|Arachniodes pseudoaristata|Arachniodes pseudoaristata (Tagawa) Ohwi|2|0|LC|原生
6789||三叉蕨科|毛苞擬複葉耳蕨|Arachniodes quadripinnata|Arachniodes quadripinnata (Hayata) Seriz.|2|0|LC|原生
7060||水龍骨科|肢節蕨|Arthromeris lehmannii|Arthromeris lehmannii (Mett.) Ching|2|0|LC|原生
7267||三叉蕨科|藤蕨|Arthropteris palisotii|Arthropteris palisotii (Desv.) Alston|2|0|LC|原生
6591||鐵角蕨科|深山鐵角蕨|Asplenium adiantum-nigrum|Asplenium adiantum-nigrum L.|2|0|LC|原生
6592||鐵角蕨科|山蘇花|Asplenium antiquum|Asplenium antiquum Makino|2|0|LC|原生
6593||鐵角蕨科|無配鐵角蕨|Asplenium apogamum|Asplenium apogamum N. Murak. & Hatan.|2|0|LC|原生
6594||鐵角蕨科|南洋山蘇花|Asplenium australasicum|Asplenium australasicum (J. Sm.) Hook.|2|0|LC|原生
6595||鐵角蕨科|北方倒掛鐵角蕨|Asplenium boreale|Asplenium boreale (Ohwi ex Sa. Kurata) Nakaike|2|0|VU|原生
6596||鐵角蕨科|大鐵角蕨|Asplenium bullatum|Asplenium bullatum Wall. ex Mett.|2|0|NT|原生
6597||鐵角蕨科|姬鐵角蕨|Asplenium capillipes|Asplenium capillipes Makino|2|0|LC|原生
