Scolopacidae|鷸科|長趾濱鷸|Calidris subminuta||
Scolopacidae|鷸科|黃胸鷸|Calidris subruficollis||
Scolopacidae|鷸科|丹氏濱鷸|Calidris temminckii||
Scolopacidae|鷸科|大濱鷸|Calidris tenuirostris||
Scolopacidae|鷸科|田鷸|Gallinago gallinago||
Scolopacidae|鷸科|大地鷸|Gallinago hardwickii||III
Scolopacidae|鷸科|中地鷸|Gallinago megala||
Scolopacidae|鷸科|針尾鷸|Gallinago stenura||
Scolopacidae|鷸科|長嘴半蹼鷸|Limnodromus scolopaceus||
Scolopacidae|鷸科|半蹼鷸|Limnodromus semipalmatus||III
Scolopacidae|鷸科|斑尾鷸|Limosa lapponica||
Scolopacidae|鷸科|黑尾鷸|Limosa limosa||
Scolopacidae|鷸科|小鷸|Lymnocryptes minimus||
Scolopacidae|鷸科|大杓鷸|Numenius arquata||III
Scolopacidae|鷸科|黦鷸|Numenius madagascariensis||
Scolopacidae|鷸科|小杓鷸|Numenius minutus||
Scolopacidae|鷸科|中杓鷸|Numenius phaeopus||
Scolopacidae|鷸科|灰瓣足鷸|Phalaropus fulicarius||
Scolopacidae|鷸科|紅領瓣足鷸|Phalaropus lobatus||
Scolopacidae|鷸科|山鷸|Scolopax rusticola||
Scolopacidae|鷸科|黃足鷸|Tringa brevipes||
Scolopacidae|鷸科|鶴鷸|Tringa erythropus||
Scolopacidae|鷸科|小黃腳鷸|Tringa flavipes||
Scolopacidae|鷸科|鷹斑鷸|Tringa glareola||
Scolopacidae|鷸科|諾氏鷸|Tringa guttifer||I
Scolopacidae|鷸科|美洲黃足鷸|Tringa incana||
Scolopacidae|鷸科|青足鷸|Tringa nebularia||
Scolopacidae|鷸科|白腰草鷸|Tringa ochropus||
Scolopacidae|鷸科|小青足鷸|Tringa stagnatilis||
Scolopacidae|鷸科|赤足鷸|Tringa totanus||
Scolopacidae|鷸科|反嘴鷸|Xenus cinereus||
Sittidae|鳾科|茶腹鳾|Sitta europaea||
Stenostiridae|細嘴鶲科|方尾鶲|Culicicapa ceylonensis||
Stercorariidae|賊鷗科|長尾賊鷗|Stercorarius longicaudus||
Stercorariidae|賊鷗科|灰賊鷗|Stercorarius maccormicki||
Stercorariidae|賊鷗科|短尾賊鷗|Stercorarius parasiticus||
Stercorariidae|賊鷗科|中賊鷗|Stercorarius pomarinus||
Strigidae|鴟鴞科|短耳鴞|Asio flammeus||II
Strigidae|鴟鴞科|長耳鴞|Asio otus||II
Strigidae|鴟鴞科|縱紋腹小鴞|Athene noctua||II
Strigidae|鴟鴞科|鵂鶹|Glaucidium brodiei|特有亞種(G. b. pardalotum)|II
Strigidae|鴟鴞科|黃魚鴞|Ketupa flavipes||II
Strigidae|鴟鴞科|褐鷹鴞|Ninox japonica||II
Strigidae|鴟鴞科|蘭嶼角鴞|Otus elegans|特有亞種(O. e. botelensis)|II
Strigidae|鴟鴞科|領角鴞|Otus lettia|特有亞種(O. l. glabripes)|II
Strigidae|鴟鴞科|黃嘴角鴞|Otus spilocephalus|特有亞種(O. s. hambroecki)|II
Strigidae|鴟鴞科|東方角鴞|Otus sunia||II
Strigidae|鴟鴞科|褐林鴞|Strix leptogrammica||II
Strigidae|鴟鴞科|東方灰林鴞|Strix nivicola|特有亞種(S. n. yamadae)|II
Sturnidae|八哥科|八哥|Acridotheres cristatellus|特有亞種(A. c. formosanus)|II
Sturnidae|八哥科|林八哥|Acridotheres fuscus||
Sturnidae|八哥科|白尾八哥|Acridotheres javanicus||
Sturnidae|八哥科|家八哥|Acridotheres tristis||
Sturnidae|八哥科|輝椋鳥|Aplonis panayensis||
Sturnidae|八哥科|黑領椋鳥|Gracupica nigricollis||
Sturnidae|八哥科|粉紅椋鳥|Pastor roseus||
Sturnidae|八哥科|灰頭椋鳥|Sturnia malabarica||
Sturnidae|八哥科|小椋鳥|Sturnia philippensis||
Sturnidae|八哥科|灰背椋鳥|Sturnia sinensis||
Sturnidae|八哥科|北椋鳥|Sturnia sturnina||
Sturnidae|八哥科|灰椋鳥|Sturnus cineraceus||
Sturnidae|八哥科|絲光椋鳥|Sturnus sericeus||
Sturnidae|八哥科|歐洲椋鳥|Sturnus vulgaris||
Sulidae|鰹鳥科|藍臉鰹鳥|Sula dactylatra||
Sulidae|鰹鳥科|白腹鰹鳥|Sula leucogaster||
Sulidae|鰹鳥科|紅腳鰹鳥|Sula sula||
Sylviidae|鶯科|白喉林鶯|Sylvia curruca||
Sylviidae|鶯科|漠地林鶯|Sylvia nana||
Threskiornithidae|䴉科|朱鷺|Nipponia nippon||I
Threskiornithidae|䴉科|白琵鷺|Platalea leucorodia||II
Threskiornithidae|䴉科|黑面琵鷺|Platalea minor||I
Threskiornithidae|䴉科|彩䴉|Plegadis falcinellus||
Threskiornithidae|䴉科|埃及聖䴉|Threskiornis aethiopicus||
Threskiornithidae|䴉科|黑頭白䴉|Threskiornis melanocephalus||II
Timaliidae|畫眉科|山紅頭|Cyanoderma ruficeps|特有亞種(C. r. praecognitum)|
Timaliidae|畫眉科|大彎嘴|Megapomatorhinus erythrocnemis|特有種|
Timaliidae|畫眉科|小彎嘴|Pomatorhinus musicus|特有種|
Troglodytidae|鷦鷯科|鷦鷯|Troglodytes troglodytes|特有亞種(T. t. taivanus)|
Turdidae|鶇科|橙頭地鶇|Geokichla citrina||
Turdidae|鶇科|白眉地鶇|Geokichla sibirica||
Turdidae|鶇科|烏灰鶇|Turdus cardis||
Turdidae|鶇科|赤腹鶇|Turdus chrysolaus||
Turdidae|鶇科|斑點鶇|Turdus eunomus||
Turdidae|鶇科|灰背鶇|Turdus hortulorum||
Turdidae|鶇科|黑鶇|Turdus merula||
Turdidae|鶇科|寶興歌鶇|Turdus mupinensis||
Turdidae|鶇科|紅尾鶇|Turdus naumanni||
Turdidae|鶇科|白眉鶇|Turdus obscurus||
Turdidae|鶇科|白腹鶇|Turdus pallidus||
Turdidae|鶇科|白頭鶇|Turdus poliocephalus|特有亞種(T. p. niveiceps)|II
Turdidae|鶇科|赤頸鶇|Turdus ruficollis||
Turdidae|鶇科|虎鶇|Zoothera dauma||
Turnicidae|三趾鶉科|棕三趾鶉|Turnix suscitator|特有亞種(T. s. rostratus)|
Turnicidae|三趾鶉科|林三趾鶉|Turnix sylvaticus||
Turnicidae|三趾鶉科|黃腳三趾鶉|Turnix tanki||
Tytonidae|草鴞科|草鴞|Tyto longimembris|特有亞種(T. l. pithecops)|I
Upupidae|戴勝科|戴勝|Upupa epops||
Vireonidae|綠鵙科|綠畫眉|Erpornis zantholeuca||
Zosteropidae|繡眼科|冠羽畫眉|Yuhina brunneiceps|特有種|
Zosteropidae|繡眼科|紅脇繡眼|Zosterops erythropleurus||
Zosteropidae|繡眼科|綠繡眼|Zosterops japonicus||
Zosteropidae|繡眼科|低地繡眼|Zosterops meyeni||
